Variant ID,Previous Status,Current Status,Status Changed,Reason,Error Code,Source File,Source Sheet,Source Row
ACC-ERR-R125,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,125
ACC-ERR-R126,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,126
ACC-ERR-R127,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,127
ACC-ERR-R128,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,128
ACC-ERR-R129,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,129
ACC-ERR-R130,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,130
ACC-ERR-R131,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,131
ACC-ERR-R132,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,132
ACC-ERR-R133,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,133
ACC-ERR-R134,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,134
ACC-ERR-R135,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,135
ACC-ERR-R136,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,136
ACC-ERR-R137,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,137
ACC-ERR-R138,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,138
ACC-ERR-R139,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,139
ACC-ERR-R140,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,140
ACC-ERR-R141,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,141
ACC-ERR-R142,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,142
ACC-ERR-R143,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,143
ACC-ERR-R144,BLOCKED_INVALID,BLOCKED_INVALID,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,SOURCE_FORMULA_ERROR,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,144
PREM-2025-R6,EXPIRED,EXPIRED,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,6
PREM-2025-R8,EXPIRED,EXPIRED,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,8
PREM-2025-R13,EXPIRED,EXPIRED,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,13
PREM-2025-R20,EXPIRED,EXPIRED,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,20
PREM-2025-R21,EXPIRED,EXPIRED,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,21
PREM-2025-R29,EXPIRED,EXPIRED,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,29
BR-S26FE-128-SFPLUS,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-02-S26FE,1
BR-S26FE-256-STORAGE-UPGRADE,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-02-S26FE,2
BR-S26U-256-TRADEUP,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-08-S26U,2
BR-S26U-1TB-TRADEUP,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-09-S26U,2
BR-S26U-512-CONFLICT,SOURCE_CONFLICT,SOURCE_CONFLICT,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,PRICE_EQUATION_MISMATCH; SOURCE_CONFLICT; PRICE_EQUATION_MISMATCH,business_rules.json,BR-10-S26U,1
BR-ZFLIP8-TU-SM-F741B256TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F741B512TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-F-NS741B256TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS741B256TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS741B512TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS741B512TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BLIATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BLIATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZKATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZKATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZWATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZWATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BLIETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BLIETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZKETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZKETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZWETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZWETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-SM-F776BLIATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZKATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZWATHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BLIETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZKETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZWETHL,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFOLD7-SM-F956B256TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-23-ZFOLD7,1
BR-ZFOLD7-SM-F956B512TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-23-ZFOLD7,1
BR-ZFOLD7-SM-F956B1TBTH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-23-ZFOLD7,1
BR-ZFLIP7-SM-F731B256TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-24-ZFLIP7,1
BR-ZFLIP7-SM-F731B512TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-24-ZFLIP7,1
BR-TAB-A11-STD-SM-X236B128TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-25-TAB-A11,1
BR-TAB-A11-SF-SM-X236B128TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-25-TAB-A11,2
BR-TAB-A11-STD-SM-X230N128TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-25-TAB-A11,1
BR-TAB-A11-SF-SM-X230N128TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-25-TAB-A11,2
BR-TAB-A11-STD-SM-X135N128TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-25-TAB-A11,1
BR-TAB-A11-SF-SM-X135N128TH,WARNING,WARNING,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-25-TAB-A11,2
BR-TAB-S10-LITE-F-X406BZ128TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-27-TAB-S10-LITE,1
BR-TAB-S10-LITE-F-X400NZ128TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-27-TAB-S10-LITE,1
BR-TAB-S10-LITE-SM-X406BZ128TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-27-TAB-S10-LITE,1
BR-TAB-S10-LITE-SM-X400NZ128TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-27-TAB-S10-LITE,1
BR-FOLD8-TU-SM-F971B256TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F971B512TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F971B1TBTH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F976B256TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F976B512TH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F976B1TBTH,ACTIVE,ACTIVE,NO,คงสถานะตามผลการตรวจ 2D Header-Guided,-,business_rules.json,BR-14-FOLD8-TU,1
